NOME DA ESTAÇÃO;DATA;CHUVA;VAZAO
58940000;01/01/1934;SD;616,98
58940000;02/01/1934;SD;552,55
58940000;03/01/1934;SD;481,38
58940000;04/01/1934;SD;487,69
58940000;05/01/1934;SD;149,68
58940000;06/01/1934;SD;162,05
58940000;07/01/1934;SD;157,05
58940000;08/01/1934;SD;147,26
58940000;09/01/1934;SD;147,26
58940000;10/01/1934;SD;216,01
58940000;11/01/1934;SD;278,21
58940000;12/01/1934;SD;516,50
58940000;13/01/1934;SD;500,42
58940000;14/01/1934;SD;402,14
58940000;15/01/1934;SD;350,50
58940000;16/01/1934;SD;283,34
58940000;17/01/1934;SD;218,89
58940000;18/01/1934;SD;199,08
58940000;19/01/1934;SD;177,49
58940000;20/01/1934;SD;167,13
58940000;21/01/1934;SD;149,68
58940000;22/01/1934;SD;147,26
58940000;23/01/1934;SD;135,43
58940000;24/01/1934;SD;126,30
58940000;25/01/1934;SD;117,46
58940000;26/01/1934;SD;102,70
58940000;27/01/1934;SD;94,68
58940000;28/01/1934;SD;94,68
58940000;29/01/1934;SD;92,72
58940000;30/01/1934;SD;90,78
58940000;31/01/1934;SD;90,78
58940000;01/02/1934;SD;83,21
58940000;02/02/1934;SD;83,21
58940000;03/02/1934;SD;83,21
58940000;04/02/1934;SD;77,73
58940000;05/02/1934;SD;75,95
58940000;06/02/1934;SD;74,18
58940000;07/02/1934;SD;68,99
58940000;08/02/1934;SD;67,29
58940000;09/02/1934;SD;65,62
58940000;10/02/1934;SD;65,62
58940000;11/02/1934;SD;65,62
58940000;12/02/1934;SD;62,33
58940000;13/02/1934;SD;57,55
58940000;14/02/1934;SD;55,99
58940000;15/02/1934;SD;54,46
58940000;16/02/1934;SD;52,94
58940000;17/02/1934;SD;52,94
58940000;18/02/1934;SD;51,44
58940000;19/02/1934;SD;51,44
58940000;20/02/1934;SD;51,44
58940000;21/02/1934;SD;74,18
58940000;22/02/1934;SD;86,96
58940000;23/02/1934;SD;111,03
58940000;24/02/1934;SD;94,68
58940000;25/02/1934;SD;79,54
58940000;26/02/1934;SD;98,66
58940000;27/02/1934;SD;117,46
58940000;28/02/1934;SD;147,26
58940000;01/03/1934;SD;140,11
58940000;02/03/1934;SD;115,30
58940000;03/03/1934;SD;102,70
58940000;04/03/1934;SD;111,03
58940000;05/03/1934;SD;135,43
58940000;06/03/1934;SD;115,30
58940000;07/03/1934;SD;100,67
58940000;08/03/1934;SD;85,08
58940000;09/03/1934;SD;79,54
58940000;10/03/1934;SD;81,37
58940000;11/03/1934;SD;88,86
58940000;12/03/1934;SD;90,78
58940000;13/03/1934;SD;98,66
58940000;14/03/1934;SD;111,03
58940000;15/03/1934;SD;119,64
58940000;16/03/1934;SD;144,86
58940000;17/03/1934;SD;152,12
58940000;18/03/1934;SD;124,06
58940000;19/03/1934;SD;140,11
58940000;20/03/1934;SD;126,30
58940000;21/03/1934;SD;119,64
58940000;22/03/1934;SD;119,64
58940000;23/03/1934;SD;106,83
58940000;24/03/1934;SD;102,70
58940000;25/03/1934;SD;98,66
58940000;26/03/1934;SD;86,96
58940000;27/03/1934;SD;77,73
58940000;28/03/1934;SD;68,99
58940000;29/03/1934;SD;65,62
58940000;30/03/1934;SD;57,55
58940000;31/03/1934;SD;54,46
58940000;01/04/1934;SD;52,94
58940000;02/04/1934;SD;52,94
58940000;03/04/1934;SD;52,94
58940000;04/04/1934;SD;54,46
58940000;05/04/1934;SD;52,94
58940000;06/04/1934;SD;51,44
58940000;07/04/1934;SD;49,97
58940000;08/04/1934;SD;49,97
58940000;09/04/1934;SD;49,97
58940000;10/04/1934;SD;48,51
58940000;11/04/1934;SD;47,07
58940000;12/04/1934;SD;49,97
58940000;13/04/1934;SD;52,94
58940000;14/04/1934;SD;57,55
58940000;15/04/1934;SD;59,12
58940000;16/04/1934;SD;62,33
58940000;17/04/1934;SD;67,29
58940000;18/04/1934;SD;115,30
58940000;19/04/1934;SD;135,43
58940000;20/04/1934;SD;137,76
58940000;21/04/1934;SD;102,70
58940000;22/04/1934;SD;81,37
58940000;23/04/1934;SD;85,08
58940000;24/04/1934;SD;100,67
58940000;25/04/1934;SD;90,78
58940000;26/04/1934;SD;83,21
58940000;27/04/1934;SD;111,03
58940000;28/04/1934;SD;130,83
58940000;29/04/1934;SD;169,69
58940000;30/04/1934;SD;296,34
58940000;01/05/1934;SD;336,64
58940000;02/05/1934;SD;364,58
58940000;03/05/1934;SD;257,97
58940000;04/05/1934;SD;121,84
58940000;05/05/1934;SD;72,43
58940000;06/05/1934;SD;72,43
58940000;07/05/1934;SD;72,43
58940000;08/05/1934;SD;68,99
58940000;09/05/1934;SD;67,29
58940000;10/05/1934;SD;65,62
58940000;11/05/1934;SD;59,12
58940000;12/05/1934;SD;57,55
58940000;13/05/1934;SD;59,12
58940000;14/05/1934;SD;59,12
58940000;15/05/1934;SD;59,12
58940000;16/05/1934;SD;59,12
58940000;17/05/1934;SD;55,99
58940000;18/05/1934;SD;55,99
58940000;19/05/1934;SD;52,94
58940000;20/05/1934;SD;49,97
58940000;21/05/1934;SD;49,97
58940000;22/05/1934;SD;49,97
58940000;23/05/1934;SD;49,97
58940000;24/05/1934;SD;49,97
58940000;25/05/1934;SD;49,97
58940000;26/05/1934;SD;49,97
58940000;27/05/1934;SD;49,97
58940000;28/05/1934;SD;49,97
58940000;29/05/1934;SD;52,94
58940000;30/05/1934;SD;55,99
58940000;31/05/1934;SD;52,94
58940000;01/06/1934;SD;49,97
58940000;02/06/1934;SD;47,07
58940000;03/06/1934;SD;45,65
58940000;04/06/1934;SD;45,65
58940000;05/06/1934;SD;44,26
58940000;06/06/1934;SD;42,88
58940000;07/06/1934;SD;41,52
58940000;08/06/1934;SD;55,99
58940000;09/06/1934;SD;65,62
58940000;10/06/1934;SD;59,12
58940000;11/06/1934;SD;49,97
58940000;12/06/1934;SD;48,51
58940000;13/06/1934;SD;47,07
58940000;14/06/1934;SD;45,65
58940000;15/06/1934;SD;44,26
58940000;16/06/1934;SD;44,26
58940000;17/06/1934;SD;47,07
58940000;18/06/1934;SD;52,94
58940000;19/06/1934;SD;52,94
58940000;20/06/1934;SD;49,97
58940000;21/06/1934;SD;48,51
58940000;22/06/1934;SD;47,07
58940000;23/06/1934;SD;47,07
58940000;24/06/1934;SD;47,07
58940000;25/06/1934;SD;45,65
58940000;26/06/1934;SD;44,26
58940000;27/06/1934;SD;44,26
58940000;28/06/1934;SD;41,52
58940000;29/06/1934;SD;38,87
58940000;30/06/1934;SD;38,87
58940000;01/07/1934;SD;37,57
58940000;02/07/1934;SD;38,87
58940000;03/07/1934;SD;37,57
58940000;04/07/1934;SD;37,57
58940000;05/07/1934;SD;36,20
58940000;06/07/1934;SD;36,20
58940000;07/07/1934;SD;36,20
58940000;08/07/1934;SD;36,20
58940000;09/07/1934;SD;38,87
58940000;10/07/1934;SD;41,52
58940000;11/07/1934;SD;37,57
58940000;12/07/1934;SD;36,20
58940000;13/07/1934;SD;36,20
58940000;14/07/1934;SD;36,20
58940000;15/07/1934;SD;36,20
58940000;16/07/1934;SD;36,20
58940000;17/07/1934;SD;36,20
58940000;18/07/1934;SD;33,97
58940000;19/07/1934;SD;33,97
58940000;20/07/1934;SD;33,97
58940000;21/07/1934;SD;35,07
58940000;22/07/1934;SD;33,97
58940000;23/07/1934;SD;37,57
58940000;24/07/1934;SD;38,87
58940000;25/07/1934;SD;38,87
58940000;26/07/1934;SD;36,20
58940000;27/07/1934;SD;33,97
58940000;28/07/1934;SD;33,97
58940000;29/07/1934;SD;33,97
58940000;30/07/1934;SD;33,97
58940000;31/07/1934;SD;36,20
58940000;01/08/1934;SD;33,97
58940000;02/08/1934;SD;33,97
58940000;03/08/1934;SD;33,97
58940000;04/08/1934;SD;33,97
58940000;05/08/1934;SD;33,97
58940000;06/08/1934;SD;33,97
58940000;07/08/1934;SD;33,97
58940000;08/08/1934;SD;33,97
58940000;09/08/1934;SD;32,87
58940000;10/08/1934;SD;31,79
58940000;11/08/1934;SD;31,79
58940000;12/08/1934;SD;33,97
58940000;13/08/1934;SD;33,97
58940000;14/08/1934;SD;31,79
58940000;15/08/1934;SD;30,73
58940000;16/08/1934;SD;31,79
58940000;17/08/1934;SD;31,79
58940000;18/08/1934;SD;31,79
58940000;19/08/1934;SD;31,79
58940000;20/08/1934;SD;31,79
58940000;21/08/1934;SD;31,79
58940000;22/08/1934;SD;31,79
58940000;23/08/1934;SD;31,79
58940000;24/08/1934;SD;31,79
58940000;25/08/1934;SD;29,68
58940000;26/08/1934;SD;28,64
58940000;27/08/1934;SD;29,68
58940000;28/08/1934;SD;31,79
58940000;29/08/1934;SD;30,73
58940000;30/08/1934;SD;29,68
58940000;31/08/1934;SD;29,68
58940000;01/09/1934;SD;28,64
58940000;02/09/1934;SD;29,68
58940000;03/09/1934;SD;29,68
58940000;04/09/1934;SD;29,68
58940000;05/09/1934;SD;31,79
58940000;06/09/1934;SD;32,87
58940000;07/09/1934;SD;33,97
58940000;08/09/1934;SD;33,97
58940000;09/09/1934;SD;32,87
58940000;10/09/1934;SD;36,20
58940000;11/09/1934;SD;38,87
58940000;12/09/1934;SD;45,65
58940000;13/09/1934;SD;54,46
58940000;14/09/1934;SD;51,44
58940000;15/09/1934;SD;44,26
58940000;16/09/1934;SD;38,87
58940000;17/09/1934;SD;41,52
58940000;18/09/1934;SD;52,94
58940000;19/09/1934;SD;77,73
58940000;20/09/1934;SD;81,37
58940000;21/09/1934;SD;79,54
58940000;22/09/1934;SD;86,96
58940000;23/09/1934;SD;81,37
58940000;24/09/1934;SD;62,33
58940000;25/09/1934;SD;48,51
58940000;26/09/1934;SD;41,52
58940000;27/09/1934;SD;38,87
58940000;28/09/1934;SD;41,52
58940000;29/09/1934;SD;44,26
58940000;30/09/1934;SD;47,07
58940000;01/10/1934;SD;49,97
58940000;02/10/1934;SD;49,97
58940000;03/10/1934;SD;37,57
58940000;04/10/1934;SD;38,87
58940000;05/10/1934;SD;36,20
58940000;06/10/1934;SD;33,97
58940000;07/10/1934;SD;33,97
58940000;08/10/1934;SD;33,97
58940000;09/10/1934;SD;36,20
58940000;10/10/1934;SD;36,20
58940000;11/10/1934;SD;33,97
58940000;12/10/1934;SD;36,20
58940000;13/10/1934;SD;37,57
58940000;14/10/1934;SD;36,20
58940000;15/10/1934;SD;36,20
58940000;16/10/1934;SD;36,20
58940000;17/10/1934;SD;41,52
58940000;18/10/1934;SD;48,51
58940000;19/10/1934;SD;49,97
58940000;20/10/1934;SD;65,62
58940000;21/10/1934;SD;55,99
58940000;22/10/1934;SD;45,65
58940000;23/10/1934;SD;62,33
58940000;24/10/1934;SD;52,94
58940000;25/10/1934;SD;44,26
58940000;26/10/1934;SD;36,20
58940000;27/10/1934;SD;29,68
58940000;28/10/1934;SD;28,64
58940000;29/10/1934;SD;27,61
58940000;30/10/1934;SD;26,60
58940000;31/10/1934;SD;113,15
58940000;01/11/1934;SD;79,54
58940000;02/11/1934;SD;62,33
58940000;03/11/1934;SD;45,65
58940000;04/11/1934;SD;38,87
58940000;05/11/1934;SD;33,97
58940000;06/11/1934;SD;31,79
58940000;07/11/1934;SD;31,79
58940000;08/11/1934;SD;29,68
58940000;09/11/1934;SD;29,68
58940000;10/11/1934;SD;31,79
58940000;11/11/1934;SD;121,84
58940000;12/11/1934;SD;236,56
58940000;13/11/1934;SD;157,05
58940000;14/11/1934;SD;108,92
58940000;15/11/1934;SD;35,07
58940000;16/11/1934;SD;41,52
58940000;17/11/1934;SD;65,62
58940000;18/11/1934;SD;96,66
58940000;19/11/1934;SD;86,96
58940000;20/11/1934;SD;79,54
58940000;21/11/1934;SD;74,18
58940000;22/11/1934;SD;88,86
58940000;23/11/1934;SD;72,43
58940000;24/11/1934;SD;65,62
58940000;25/11/1934;SD;65,62
58940000;26/11/1934;SD;55,99
58940000;27/11/1934;SD;55,99
58940000;28/11/1934;SD;55,99
58940000;29/11/1934;SD;72,43
58940000;30/11/1934;SD;94,68
58940000;01/12/1934;SD;159,54
58940000;02/12/1934;SD;196,32
58940000;03/12/1934;SD;242,59
58940000;04/12/1934;SD;172,27
58940000;05/12/1934;SD;137,76
58940000;06/12/1934;SD;98,66
58940000;07/12/1934;SD;74,18
58940000;08/12/1934;SD;63,97
58940000;09/12/1934;SD;59,12
58940000;10/12/1934;SD;49,97
58940000;11/12/1934;SD;49,97
58940000;12/12/1934;SD;47,07
58940000;13/12/1934;SD;47,07
58940000;14/12/1934;SD;68,99
58940000;15/12/1934;SD;86,96
58940000;16/12/1934;SD;74,18
58940000;17/12/1934;SD;70,70
58940000;18/12/1934;SD;59,12
58940000;19/12/1934;SD;65,62
58940000;20/12/1934;SD;102,70
58940000;21/12/1934;SD;180,13
58940000;22/12/1934;SD;162,05
58940000;23/12/1934;SD;140,11
58940000;24/12/1934;SD;128,56
58940000;25/12/1934;SD;115,30
58940000;26/12/1934;SD;104,76
58940000;27/12/1934;SD;90,78
58940000;28/12/1934;SD;126,30
58940000;29/12/1934;SD;367,42
58940000;30/12/1934;SD;422,94
58940000;31/12/1934;SD;428,96
58940000;01/01/1935;SD;312,23
58940000;02/01/1935;SD;242,59
58940000;03/01/1935;SD;270,57
58940000;04/01/1935;SD;298,97
58940000;05/01/1935;SD;306,90
58940000;06/01/1935;SD;314,91
58940000;07/01/1935;SD;309,56
58940000;08/01/1935;SD;322,99
58940000;09/01/1935;SD;322,99
58940000;10/01/1935;SD;265,52
58940000;11/01/1935;SD;233,58
58940000;12/01/1935;SD;196,32
58940000;13/01/1935;SD;172,27
58940000;14/01/1935;SD;152,12
58940000;15/01/1935;SD;115,30
58940000;16/01/1935;SD;113,15
58940000;17/01/1935;SD;140,11
58940000;18/01/1935;SD;149,68
58940000;19/01/1935;SD;152,12
58940000;20/01/1935;SD;159,54
58940000;21/01/1935;SD;167,13
58940000;22/01/1935;SD;162,05
58940000;23/01/1935;SD;169,69
58940000;24/01/1935;SD;172,27
58940000;25/01/1935;SD;188,14
58940000;26/01/1935;SD;196,32
58940000;27/01/1935;SD;199,08
58940000;28/01/1935;SD;185,45
58940000;29/01/1935;SD;180,13
58940000;30/01/1935;SD;221,79
58940000;31/01/1935;SD;342,16
58940000;01/02/1935;SD;314,91
58940000;02/02/1935;SD;353,30
58940000;03/02/1935;SD;364,58
58940000;04/02/1935;SD;373,12
58940000;05/02/1935;SD;342,16
58940000;06/02/1935;SD;304,25
58940000;07/02/1935;SD;285,93
58940000;08/02/1935;SD;416,96
58940000;09/02/1935;SD;459,51
58940000;10/02/1935;SD;516,50
58940000;11/02/1935;SD;478,23
58940000;12/02/1935;SD;402,14
58940000;13/02/1935;SD;320,29
58940000;14/02/1935;SD;344,93
58940000;15/02/1935;SD;387,53
58940000;16/02/1935;SD;453,34
58940000;17/02/1935;SD;422,94
58940000;18/02/1935;SD;356,11
58940000;19/02/1935;SD;285,93
58940000;20/02/1935;SD;268,04
58940000;21/02/1935;SD;257,97
58940000;22/02/1935;SD;261,10
58940000;23/02/1935;SD;245,63
58940000;24/02/1935;SD;245,63
58940000;25/02/1935;SD;239,57
58940000;26/02/1935;SD;242,59
58940000;27/02/1935;SD;227,65
58940000;28/02/1935;SD;227,65
58940000;01/03/1935;SD;227,65
58940000;02/03/1935;SD;230,60
58940000;03/03/1935;SD;236,56
58940000;04/03/1935;SD;248,69
58940000;05/03/1935;SD;251,77
58940000;06/03/1935;SD;201,86
58940000;07/03/1935;SD;190,85
58940000;08/03/1935;SD;164,58
58940000;09/03/1935;SD;147,26
58940000;10/03/1935;SD;147,26
58940000;11/03/1935;SD;137,76
58940000;12/03/1935;SD;135,43
58940000;13/03/1935;SD;128,56
58940000;14/03/1935;SD;128,56
58940000;15/03/1935;SD;140,11
58940000;16/03/1935;SD;147,26
58940000;17/03/1935;SD;147,26
58940000;18/03/1935;SD;152,12
58940000;19/03/1935;SD;147,26
58940000;20/03/1935;SD;147,26
58940000;21/03/1935;SD;157,05
58940000;22/03/1935;SD;169,69
58940000;23/03/1935;SD;162,05
58940000;24/03/1935;SD;147,26
58940000;25/03/1935;SD;135,43
58940000;26/03/1935;SD;135,43
58940000;27/03/1935;SD;130,83
58940000;28/03/1935;SD;130,83
58940000;29/03/1935;SD;135,43
58940000;30/03/1935;SD;137,76
58940000;31/03/1935;SD;137,76
58940000;01/04/1935;SD;137,76
58940000;02/04/1935;SD;137,76
58940000;03/04/1935;SD;137,76
58940000;04/04/1935;SD;135,43
58940000;05/04/1935;SD;124,06
58940000;06/04/1935;SD;119,64
58940000;07/04/1935;SD;117,46
58940000;08/04/1935;SD;104,76
58940000;09/04/1935;SD;124,06
58940000;10/04/1935;SD;147,26
58940000;11/04/1935;SD;172,27
58940000;12/04/1935;SD;172,27
58940000;13/04/1935;SD;172,27
58940000;14/04/1935;SD;167,13
58940000;15/04/1935;SD;162,05
58940000;16/04/1935;SD;144,86
58940000;17/04/1935;SD;147,26
58940000;18/04/1935;SD;147,26
58940000;19/04/1935;SD;121,84
58940000;20/04/1935;SD;111,03
58940000;21/04/1935;SD;104,76
58940000;22/04/1935;SD;100,67
58940000;23/04/1935;SD;98,66
58940000;24/04/1935;SD;98,66
58940000;25/04/1935;SD;98,66
58940000;26/04/1935;SD;106,83
58940000;27/04/1935;SD;108,92
58940000;28/04/1935;SD;117,46
58940000;29/04/1935;SD;119,64
58940000;30/04/1935;SD;102,70
58940000;01/05/1935;SD;94,68
58940000;02/05/1935;SD;94,68
58940000;03/05/1935;SD;90,78
58940000;04/05/1935;SD;94,68
58940000;05/05/1935;SD;90,78
58940000;06/05/1935;SD;88,86
58940000;07/05/1935;SD;86,96
58940000;08/05/1935;SD;85,08
58940000;09/05/1935;SD;83,21
58940000;10/05/1935;SD;81,37
58940000;11/05/1935;SD;79,54
58940000;12/05/1935;SD;79,54
58940000;13/05/1935;SD;79,54
58940000;14/05/1935;SD;77,73
58940000;15/05/1935;SD;75,95
58940000;16/05/1935;SD;74,18
58940000;17/05/1935;SD;74,18
58940000;18/05/1935;SD;72,43
58940000;19/05/1935;SD;72,43
58940000;20/05/1935;SD;70,70
58940000;21/05/1935;SD;70,70
58940000;22/05/1935;SD;70,70
58940000;23/05/1935;SD;70,70
58940000;24/05/1935;SD;68,99
58940000;25/05/1935;SD;68,99
58940000;26/05/1935;SD;68,99
58940000;27/05/1935;SD;67,29
58940000;28/05/1935;SD;67,29
58940000;29/05/1935;SD;65,62
58940000;30/05/1935;SD;65,62
58940000;31/05/1935;SD;63,97
58940000;01/06/1935;SD;65,62
58940000;02/06/1935;SD;63,97
58940000;03/06/1935;SD;62,33
58940000;04/06/1935;SD;62,33
58940000;05/06/1935;SD;63,97
58940000;06/06/1935;SD;63,97
58940000;07/06/1935;SD;63,97
58940000;08/06/1935;SD;62,33
58940000;09/06/1935;SD;63,97
58940000;10/06/1935;SD;63,97
58940000;11/06/1935;SD;60,72
58940000;12/06/1935;SD;57,55
58940000;13/06/1935;SD;57,55
58940000;14/06/1935;SD;57,55
58940000;15/06/1935;SD;60,72
58940000;16/06/1935;SD;65,62
58940000;17/06/1935;SD;65,62
58940000;18/06/1935;SD;67,29
58940000;19/06/1935;SD;62,33
58940000;20/06/1935;SD;62,33
58940000;21/06/1935;SD;65,62
58940000;22/06/1935;SD;65,62
58940000;23/06/1935;SD;65,62
58940000;24/06/1935;SD;65,62
58940000;25/06/1935;SD;72,43
58940000;26/06/1935;SD;68,99
58940000;27/06/1935;SD;67,29
58940000;28/06/1935;SD;62,33
58940000;29/06/1935;SD;59,12
58940000;30/06/1935;SD;59,12
58940000;01/07/1935;SD;57,55
58940000;02/07/1935;SD;57,55
58940000;03/07/1935;SD;54,46
58940000;04/07/1935;SD;54,46
58940000;05/07/1935;SD;59,12
58940000;06/07/1935;SD;52,94
58940000;07/07/1935;SD;54,46
58940000;08/07/1935;SD;54,46
58940000;09/07/1935;SD;55,99
58940000;10/07/1935;SD;57,55
58940000;11/07/1935;SD;52,94
58940000;12/07/1935;SD;49,97
58940000;13/07/1935;SD;49,97
58940000;14/07/1935;SD;49,97
58940000;15/07/1935;SD;49,97
58940000;16/07/1935;SD;49,97
58940000;17/07/1935;SD;51,44
58940000;18/07/1935;SD;52,94
58940000;19/07/1935;SD;52,94
58940000;20/07/1935;SD;47,07
58940000;21/07/1935;SD;42,88
58940000;22/07/1935;SD;44,26
58940000;23/07/1935;SD;44,26
58940000;24/07/1935;SD;47,07
58940000;25/07/1935;SD;49,97
58940000;26/07/1935;SD;63,97
58940000;27/07/1935;SD;65,62
58940000;28/07/1935;SD;63,97
58940000;29/07/1935;SD;59,12
58940000;30/07/1935;SD;55,99
58940000;31/07/1935;SD;55,99
58940000;01/08/1935;SD;65,62
58940000;02/08/1935;SD;65,62
58940000;03/08/1935;SD;68,99
58940000;04/08/1935;SD;72,43
58940000;05/08/1935;SD;70,70
58940000;06/08/1935;SD;65,62
58940000;07/08/1935;SD;65,62
58940000;08/08/1935;SD;55,99
58940000;09/08/1935;SD;54,46
58940000;10/08/1935;SD;60,72
58940000;11/08/1935;SD;65,62
58940000;12/08/1935;SD;67,29
58940000;13/08/1935;SD;70,70
58940000;14/08/1935;SD;65,62
58940000;15/08/1935;SD;59,12
58940000;16/08/1935;SD;55,99
58940000;17/08/1935;SD;52,94
58940000;18/08/1935;SD;49,97
58940000;19/08/1935;SD;47,07
58940000;20/08/1935;SD;47,07
58940000;21/08/1935;SD;44,26
58940000;22/08/1935;SD;44,26
58940000;23/08/1935;SD;47,07
58940000;24/08/1935;SD;51,44
58940000;25/08/1935;SD;52,94
58940000;26/08/1935;SD;55,99
58940000;27/08/1935;SD;52,94
58940000;28/08/1935;SD;49,97
58940000;29/08/1935;SD;38,87
58940000;30/08/1935;SD;38,87
58940000;31/08/1935;SD;38,87
58940000;01/09/1935;SD;38,87
58940000;02/09/1935;SD;41,52
58940000;03/09/1935;SD;42,88
58940000;04/09/1935;SD;38,87
58940000;05/09/1935;SD;38,87
58940000;06/09/1935;SD;38,87
58940000;07/09/1935;SD;41,52
58940000;08/09/1935;SD;47,07
58940000;09/09/1935;SD;48,51
58940000;10/09/1935;SD;47,07
58940000;11/09/1935;SD;47,07
58940000;12/09/1935;SD;48,51
58940000;13/09/1935;SD;44,26
58940000;14/09/1935;SD;45,65
58940000;15/09/1935;SD;41,52
58940000;16/09/1935;SD;41,52
58940000;17/09/1935;SD;40,18
58940000;18/09/1935;SD;40,18
58940000;19/09/1935;SD;37,57
58940000;20/09/1935;SD;35,07
58940000;21/09/1935;SD;36,20
58940000;22/09/1935;SD;36,20
58940000;23/09/1935;SD;37,57
58940000;24/09/1935;SD;37,57
58940000;25/09/1935;SD;31,79
58940000;26/09/1935;SD;40,18
58940000;27/09/1935;SD;37,57
58940000;28/09/1935;SD;33,97
58940000;29/09/1935;SD;36,20
58940000;30/09/1935;SD;37,57
58940000;01/10/1935;SD;37,57
58940000;02/10/1935;SD;37,57
58940000;03/10/1935;SD;38,87
58940000;04/10/1935;SD;47,07
58940000;05/10/1935;SD;60,72
58940000;06/10/1935;SD;52,94
58940000;07/10/1935;SD;51,44
58940000;08/10/1935;SD;47,07
58940000;09/10/1935;SD;41,52
58940000;10/10/1935;SD;37,57
58940000;11/10/1935;SD;42,88
58940000;12/10/1935;SD;32,87
58940000;13/10/1935;SD;29,68
58940000;14/10/1935;SD;35,07
58940000;15/10/1935;SD;44,26
58940000;16/10/1935;SD;45,65
58940000;17/10/1935;SD;48,51
58940000;18/10/1935;SD;67,29
58940000;19/10/1935;SD;51,44
58940000;20/10/1935;SD;51,44
58940000;21/10/1935;SD;45,65
58940000;22/10/1935;SD;44,26
58940000;23/10/1935;SD;44,26
58940000;24/10/1935;SD;45,65
58940000;25/10/1935;SD;42,88
58940000;26/10/1935;SD;44,26
58940000;27/10/1935;SD;41,52
58940000;28/10/1935;SD;41,52
58940000;29/10/1935;SD;40,18
58940000;30/10/1935;SD;45,65
58940000;31/10/1935;SD;47,07
58940000;01/11/1935;SD;70,70
58940000;02/11/1935;SD;63,97
58940000;03/11/1935;SD;63,97
58940000;04/11/1935;SD;65,62
58940000;05/11/1935;SD;60,72
58940000;06/11/1935;SD;51,44
58940000;07/11/1935;SD;52,94
58940000;08/11/1935;SD;60,72
58940000;09/11/1935;SD;68,99
58940000;10/11/1935;SD;62,33
58940000;11/11/1935;SD;52,94
58940000;12/11/1935;SD;44,26
58940000;13/11/1935;SD;38,87
58940000;14/11/1935;SD;37,57
58940000;15/11/1935;SD;35,07
58940000;16/11/1935;SD;42,88
58940000;17/11/1935;SD;38,87
58940000;18/11/1935;SD;38,87
58940000;19/11/1935;SD;36,20
58940000;20/11/1935;SD;35,07
58940000;21/11/1935;SD;28,64
58940000;22/11/1935;SD;38,87
58940000;23/11/1935;SD;47,07
58940000;24/11/1935;SD;59,12
58940000;25/11/1935;SD;49,97
58940000;26/11/1935;SD;45,65
58940000;27/11/1935;SD;49,97
58940000;28/11/1935;SD;55,99
58940000;29/11/1935;SD;59,12
58940000;30/11/1935;SD;62,33
58940000;01/12/1935;SD;72,43
58940000;02/12/1935;SD;90,78
58940000;03/12/1935;SD;88,86
58940000;04/12/1935;SD;83,21
58940000;05/12/1935;SD;77,73
58940000;06/12/1935;SD;81,37
58940000;07/12/1935;SD;74,18
58940000;08/12/1935;SD;83,21
58940000;09/12/1935;SD;74,18
58940000;10/12/1935;SD;74,18
58940000;11/12/1935;SD;79,54
58940000;12/12/1935;SD;115,30
58940000;13/12/1935;SD;147,26
58940000;14/12/1935;SD;119,64
58940000;15/12/1935;SD;92,72
58940000;16/12/1935;SD;81,37
58940000;17/12/1935;SD;79,54
58940000;18/12/1935;SD;154,58
58940000;19/12/1935;SD;230,60
58940000;20/12/1935;SD;251,77
58940000;21/12/1935;SD;152,12
58940000;22/12/1935;SD;104,76
58940000;23/12/1935;SD;81,37
58940000;24/12/1935;SD;75,95
58940000;25/12/1935;SD;68,99
58940000;26/12/1935;SD;67,29
58940000;27/12/1935;SD;65,62
58940000;28/12/1935;SD;59,12
58940000;29/12/1935;SD;57,55
58940000;30/12/1935;SD;51,44
58940000;31/12/1935;SD;47,07
58940000;01/01/1936;SD;36,20
58940000;02/01/1936;SD;51,44
58940000;03/01/1936;SD;54,46
58940000;04/01/1936;SD;55,99
58940000;05/01/1936;SD;51,44
58940000;06/01/1936;SD;51,44
58940000;07/01/1936;SD;45,65
58940000;08/01/1936;SD;41,52
58940000;09/01/1936;SD;38,87
58940000;10/01/1936;SD;38,87
58940000;11/01/1936;SD;38,87
58940000;12/01/1936;SD;38,87
58940000;13/01/1936;SD;42,88
58940000;14/01/1936;SD;48,51
58940000;15/01/1936;SD;42,88
58940000;16/01/1936;SD;55,99
58940000;17/01/1936;SD;77,73
58940000;18/01/1936;SD;119,64
58940000;19/01/1936;SD;106,83
58940000;20/01/1936;SD;74,18
58940000;21/01/1936;SD;57,55
58940000;22/01/1936;SD;47,07
58940000;23/01/1936;SD;41,52
58940000;24/01/1936;SD;38,87
58940000;25/01/1936;SD;36,20
58940000;26/01/1936;SD;33,97
58940000;27/01/1936;SD;35,07
58940000;28/01/1936;SD;31,79
58940000;29/01/1936;SD;30,73
58940000;30/01/1936;SD;31,79
58940000;31/01/1936;SD;32,87
58940000;01/02/1936;SD;28,64
58940000;02/02/1936;SD;25,61
58940000;03/02/1936;SD;29,68
58940000;04/02/1936;SD;32,87
58940000;05/02/1936;SD;33,97
58940000;06/02/1936;SD;44,26
58940000;07/02/1936;SD;52,94
58940000;08/02/1936;SD;60,72
58940000;09/02/1936;SD;67,29
58940000;10/02/1936;SD;72,43
58940000;11/02/1936;SD;72,43
58940000;12/02/1936;SD;85,08
58940000;13/02/1936;SD;88,86
58940000;14/02/1936;SD;98,66
58940000;15/02/1936;SD;86,96
